,Popularity,Title,URL,Year,Lyrics
158,2,I Wanna Be Your Man,http://www.metrolyrics.com/i-wanna-be-your-man-lyrics-beatles.html,2006,"I wanna be your lover, baby
I wanna be your man
I wanna be your lover, baby
I wanna be your man
Love you like no other, baby
Like no other can
Love you like no other, baby
Like no other can
I wanna be your man
I wanna be your man
I wanna be your man
I wanna be your man
Tell me that you love me, baby
Let me understand
Tell me that you love me, baby
I wanna be your man
I wanna be your lover, baby
I wanna be your man
I wanna be your lover, baby
I wanna be your man
I wanna be your man
I wanna be your man
I wanna be your man
I wanna be your man
Wow!
(Hey!)
(Oh-ho!)
(Ow!)
(Whoa!)
I wanna be your lover, baby
I wanna be your man
I wanna be your lover, baby
I wanna be your man
Love you like no other, baby
Like no other can
Love you like no other, baby
Like no other can
I wanna be your man
I wanna be your man
I wanna be your man
I wanna be your man
(Ow!)
I wanna be your man
(Ohhh)
I wanna be your man
(Ohhh)
I wanna be your man
(Whoo! Whoo!)
I wanna..."
159,7,I Want To Hold Your Hand,http://www.metrolyrics.com/i-want-to-hold-your-hand-lyrics-beatles.html,1973,"Oh, yeah, I tell you something
I think you'll understand
When I say that something's
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand
Oh, please say to me
You'll let me be your man
And, please, say to me
You'll let me hold your hand
You'll let me hold your hand
I wanna hold your hand
And when I touch you, I feel happy inside
It's such a feeling that my love
I can't hide
I can't hide
I can't hide
Yeah, you got that something
I think you'll understand
When I say that something's
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand
And when I touch you, I feel happy inside
It's such a feeling that my love
I can't hide
I can't hide
I can't hide
Yeah, you got that something
I think you'll understand
When I feel that something
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand
I wanna hold your hand"
160,1,I Want To Tell You,http://www.metrolyrics.com/i-want-to-tell-you-lyrics-beatles.html,2014,"I want to tell you
My head is filled with things to say
When you're here
All those words, they seem to slip away
When I get near you
The games begin to drag me down
It's all right
I'll make you maybe next time around
But if I seem to act unkind
It's only me, it's not my mind
That is confusing things
I want to tell you
I feel hung up but I don't know why
I don't mind
I could wait forever, I've got time
Sometimes I wish I knew you well
Then I could speak my mind and tell you
Maybe you'd understand
I want to tell you
I feel hung up and I don't know why
I don't mind
I could wait forever, I've got time
I've got time
I've got time"
161,3,I Want You,http://www.metrolyrics.com/i-want-you-lyrics-beatles.html,2011,"I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me mad
I want you
I want you so bad, babe
I want you
I want you so bad
It's driving me mad
It's driving me
I want you
I want you so bad, babe
I want you
I want you so bad
It's driving me mad
It's driving me mad
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me
She's so heavy
Heavy, heavy, heavy
She's so heavy
She's so heavy, heavy, heavy
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad
It's driving me
I want you
You know I want you so bad, babe
I want you
You know I want you so bad
It's driving me mad
It's driving me mad
Yeah! She's so"
162,1,I Want You (She's So Heavy),http://www.metrolyrics.com/i-want-you-shes-so-heavy-lyrics-beatles.html,1990,"I want you
I want you so bad
I want you
I want you so bad
It's driving me mad, It's driving me mad
I want you
I want you so bad, babe
I want you
I want you so bad
It's driving me mad, It's driving me mad
I want you
I want you so bad, babe
I want you
I want you so bad
It's driving me mad, It's driving me mad
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad, It's driving me mad
She's so heavy
Heavy, heavy, heavy
She's so heavy
She's so heavy
Heavy, heavy, heavy
I want you
I want you so bad
I want you
I want you so bad
It's driving me mad, It's driving me mad
I want you
You know I want you so bad, babe
I want you
You know I want you so bad
It's driving me mad, It's driving me mad
Yeah
She's so"
163,6,I Will,http://www.metrolyrics.com/i-will-lyrics-beatles.html,1990,"Who knows how long I've loved you
You know I love you still
Will I wait a lonely lifetime?
If you want me to I will
For if I ever saw you
I didn't catch your name
But it never really mattered
I will always feel the same
Love you forever and forever
Love you with all my heart
Love you whenever we're together
Love you when we're apart
And when at last I find you
Your song will fill the air
Sing it loud so I can hear you
Make it easy to be near you
For the things you do endear you to me
Oh, you know I will
I will"
164,3,I'll Be Back,http://www.metrolyrics.com/ill-be-back-lyrics-beatles.html,2006,"You know
If you break my heart I'll go
But I'll be back again
'Cause I
Told you once before goodbye
But I came back again
I love you so!
I'm the one who wants you
Yes I'm the one who wants you
Oh-ho... oh-ho oh
You
Could find better things to do
Than to break my heart again
This time
I will try to show that I'm
Not trying to pretend
I...
thought that you would realize
That if I ran away from you
That you would want me too
But I got a big surprise
Oh-ho... oh-ho, oh
You
Could find better things to do
Than to break my heart again
This time
I will try to show that I'm
Not trying to pretend
I wanna go
But I hate to leave you
You know I hate to leave you
Oh-ho... oh-ho, oh
You
If you break my heart I'll go
But I'll be back again"
165,0,I'll Be On My Way,http://www.metrolyrics.com/ill-be-on-my-way-lyrics-beatles.html,2014,"The sun is fading away
That's the end of the day
As the June light turns to moonlight
I'll be on my way
Just one kiss and I'll go
Don't hide the tears that don't show
As the June light turns to moonlight
I'll be on my way
To where the winds don't blow
And golden rivers flow
This way will I go
They were right, I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way
To where the winds don't blow
And golden rivers flow
This way will I go
They were right, I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way
I'll be on my way, oh oh oh
I'll be on my way, oh oh oh
I'll be on my way"
166,2,I'll Cry Instead,http://www.metrolyrics.com/ill-cry-instead-lyrics-beatles.html,2006,"I've got every reason on earth to be mad,
'Cause I've just lost the only girl I had.
If I could get my way,
I'd get myself locked up today,
But I can't so I cry instead.
I've got a chip on my shoulder that's bigger than my feet,
I can't talk to people that I meet.
If I could see you now,
I'd try to make you sad somehow,
But I can't so I cry instead.
Don't want to cry when there's people there,
I get shy when they start to stare,
I'm gonna hide myself away, ay ay;
But I'll come back again someday.
And when I do you'd better hide all the girls,
I'm gonna break their hearts all 'round the world.
Yes, I'm gonna break 'em in two,
And show you what your loving man can do,
Until then I'll cry instead.
I've got every reason on earth to be mad,
'Cause I've just lost the only girl I had.
If I could get my way,
I'd get myself locked up today,
But I can't so I cry instead. >>
Don't want to cry when there's people there,
I get shy when they start to stare,
I'm gonna hide myself away, ay ay;
But I'll come back again someday.
And when I do you'd better hide all the girls,
I'm gonna break their hearts all 'round the world.
Yes, I'm gonna break 'em in two,
And show you what your loving man can do,
Until then I'll cry instead."
167,4,I'll Follow The Sun,http://www.metrolyrics.com/ill-follow-the-sun-lyrics-beatles.html,1995,"One day
You'll look to see I've gone
For tomorrow may rain
So I'll follow the sun
Some day
You'll know I was the one
But tomorrow may rain
So I'll follow the sun
And now the time has come
And so my love I must go
And though I lose a friend
In the end you will know
Oh one day
You'll find that I have gone
But tomorrow may rain
So I'll follow the sun
Yet tomorrow may rain
So I'll follow the sun
And now the time has come
And so my love I must go
And though I lose a friend
In the end you will know
Oh one day
You'll find that I have gone
But tomorrow may rain
So I'll follow the sun"
168,1,I'll Get You,http://www.metrolyrics.com/ill-get-you-lyrics-beatles.html,1988,"Oh yeah, oh yeah,
oh yeah, oh yeah,
Imagine I'm in love with you
I'ts easy 'cos I know
I've imagined I'm in love with you
many, many, many times before
It's not like me to pretend
but I'll get you, I'll get you in the end
yes I will, I'll get you in the end
oh yeah, oh yeah
I think about you nighy and day
I need you and it's true
when I think about you, I can say
I'm never, never, never blue
So I'm telling you, my friend
that I'll get you, I'll get you in the end
yes I will, I'll get you in the end
Oh yeah, oh yeah
Well, there's gonna be a time
well I'm gonna change your mind
so might as well resing yourself to me
oh yeah
Imagine I'm in love with you
I'ts easy 'cos I know
I've imagined I'm in love with you
many, many, many times before
It's not like me to pretend
but I'll get you, I'll get you in the end
yes I will, I'll get you in the end
oh yeah, oh yeah
oh yeah, oh yeah
oh yeah..."
169,4,I'm A Loser,http://www.metrolyrics.com/im-a-loser-lyrics-beatles.html,2006,"I'm a loser
I'm a loser
And I'm not what I appear to be
Of all the love I have won, and have lost
There is one love I should never have crossed
She was a girl in a million my friend
I should have known she would win in the end
I'm a loser
And I lost someone who's near to me
I'm a loser
And I'm not what I appear to be
Although I laugh and I act like a clown
Beneath this mask I am wearing a frown
My tears are falling like rain from the sky
Is it for her or myself that I cry?
I'm a loser
And I lost someone who's near to me
I'm a loser
And I'm not what I appear to be
What have I done to deserve such a fate?
I realize I have left it too late
And so it's true pride comes before a fall
I'm telling you so that you won't lose all
I'm a loser
And I lost someone who's near to me
I'm a loser
And I'm not what I appear to be"
170,2,I'm Down,http://www.metrolyrics.com/im-down-lyrics-beatles.html,1988,"You tell lies thinking I can't see
You can't cry 'cos you're laughing at me
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down.
Man buys ring woman throws it away
Same old thing happens everyday
I'm down (I'm really down)
I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down.
OW!
We're all alone and there nobody else
You still moan: ""Keep your hands to yourself!""
I'm down (I'm really down)
Oh, babe, I'm down (Down on the ground)
I'm down (I'm really down)
How can you laugh when you know I'm down
(How can you laugh) When you know I'm down.
Wow! Hurry up John!
Oh babe, you know I'm down (I'm really down)
I guess I'm down (I'm really down)
I'm down on the ground (I'm really down)
Whoa! Down! (I'm really down)
Oh, babe, I'm upside down
Oh yeh, yeh, yeh, yeh, yeh, I'm down (I'm really down)
Oh, baby I'm down (I'm really down)
I'm feelin' upside down (I'm really down)
Ooh, I'm down (I'm really down)
Oh, baby I'm down, yeh
Oh, baby, I'm down, yeh!
Baby, I'm down (I'm really down)
Oh, baby I'm down (I'm really down)
Oh, baby, baby, baby! (I'm really down)
Oh, baby I'm down (I'm really down)
I'm down, down, down, down, down, down, down, down, down, yeh whoa!"
171,0,I'm Gonna Sit Right Down & Cry,http://www.metrolyrics.com/im-gonna-sit-right-down-cry-lyrics-beatles.html,2006,"yeah!
i'm gonna sit right down and cry over you,
i'm gonna sit right down and cry over you.
and if you ever say goodbye,
and if you ever even try,
i'm gonna sit right down and cry over you,
i'm gonna love you more and more ev'ry day,
i'm gonna love you more and more ev'ry way.
and if you ever say goodbye,
and if you ever even try,
i'm gonna sit right down and cry over you,
gonna tell your mama,
tell your papa too,
so they'll know exactly
just what i'm gonna do.
if you ever say goodbye,
if you ever even try,
i'm gonna sit right down and cry over you,
whoa! ho!
ow! ho!
oh yeah!
gonna tell your mama,
tell your papa too,
so they'll know exactly
just what i'm gonna do.
if you ever say goodbye,
and if you ever even try,
i'm gonna sit right down and cry over you,
i'm gonna sit right down and cry over you,
i'm gonna sit right down and cry over you."
